county,year,Schulabgänger_mit_allgemeiner_Hochschulreife_inkar,Ausländeranteil_inkar
14626,2015,28.29,3.45
14626,2016,28.13,3.81
14626,2017,28.88,4.18
14626,2018,28.92,4.48
14626,2019,28.39,4.61
14626,2020,26.11,4.94
14626,2021,,
14627,1995,20.36,2.16
14627,1996,24.1,2.37
14627,1997,24.72,2.46
14627,1998,22.67,2.42
14627,1999,24.43,2.49
14627,2000,23.01,2.46
14627,2001,23.62,2.46
14627,2002,19.64,2.44
14627,2003,21.63,2.5
14627,2004,23.99,2.54
14627,2005,22.72,2.54
14627,2006,25.38,2.44
14627,2007,28.59,2.45
14627,2008,37.31,2.39
14627,2009,37.29,2.41
14627,2010,26.57,2.53
14627,2011,27.52,1.22
14627,2012,25.84,1.28
14627,2013,25.33,1.39
14627,2014,27.25,1.72
14627,2015,30.55,2.69
14627,2016,26.55,2.73
14627,2017,29.26,2.87
14627,2018,30.82,3.08
14627,2019,30.58,3.21
14627,2020,28.94,3.27
14627,2021,,
14628,1995,24.26,1.51
14628,1996,25.52,1.65
14628,1997,25.01,1.66
14628,1998,23.84,1.63
14628,1999,23.75,1.64
14628,2000,24.12,1.64
14628,2001,20.65,1.67
14628,2002,21.97,1.76
14628,2003,20.23,1.76
14628,2004,23.64,1.67
14628,2005,24.2,1.62
14628,2006,26.43,1.65
14628,2007,29.98,1.63
14628,2008,36.98,1.51
14628,2009,38.1,1.55
14628,2010,25.71,1.61
14628,2011,26.43,1.24
14628,2012,25.49,1.35
14628,2013,24.52,1.51
14628,2014,27.4,1.77
14628,2015,25.87,2.66
14628,2016,29.25,2.5
14628,2017,28.7,2.55
14628,2018,26.43,2.72
14628,2019,29.26,2.85
14628,2020,27.21,2.96
14628,2021,,
14713,1995,34.68,3.96
14713,1996,33.6,4.35
14713,1997,34.66,4.64
14713,1998,34.02,4.66
14713,1999,36.51,5.13
14713,2000,34.66,5.5
14713,2001,32.69,5.9
14713,2002,32.06,6.28
14713,2003,31.87,6.49
14713,2004,30.6,6.19
14713,2005,32.44,6.32
14713,2006,33.02,6.31
14713,2007,38.24,6.42
14713,2008,42.23,6.5
14713,2009,44.72,6.22
14713,2010,34.57,5.78
14713,2011,34.4,4.47
14713,2012,34.6,4.95
14713,2013,34.55,5.43
14713,2014,35.87,6.14
14713,2015,39.18,7.49
14713,2016,38.47,8.32
14713,2017,40.07,8.97
14713,2018,40.33,9.29
14713,2019,38.91,9.67
14713,2020,40.77,10
14713,2021,,
14729,1995,20.2,1.66
14729,1996,24.79,1.81
14729,1997,26.02,1.64
14729,1998,22.79,1.58
14729,1999,25.69,1.65
14729,2000,22.91,1.6
14729,2001,22.63,1.59
14729,2002,23.13,1.61
14729,2003,20.76,1.64
14729,2004,23.48,1.47
14729,2005,23.65,1.48
14729,2006,28.17,1.47
14729,2007,28.61,1.44
14729,2008,37.52,1.39
14729,2009,36.67,1.41
14729,2010,26.86,1.45
14729,2011,27.66,0.98
14729,2012,25.07,1.06
14729,2013,26.09,1.14
14729,2014,24.05,1.42
14729,2015,28.31,2.04
14729,2016,28.61,2.17
14729,2017,30.05,2.29
14729,2018,32.13,2.38
14729,2019,32.72,2.53
14729,2020,33.94,2.65
14729,2021,,
14730,1995,22.06,1.86
14730,1996,23.93,2.07
14730,1997,23.81,1.95
14730,1998,24.3,1.96
14730,1999,24.19,2
14730,2000,23.78,1.95
14730,2001,23.71,1.94
14730,2002,22.59,2.01
14730,2003,24.5,2.03
14730,2004,25.82,2.12
14730,2005,24.67,2.06
14730,2006,27.26,2.11
14730,2007,32.14,1.98
14730,2008,38,1.92
14730,2009,40.51,1.83
14730,2010,29.89,1.88
14730,2011,23.07,1.19
14730,2012,24.46,1.42
14730,2013,22.78,1.63
14730,2014,26.15,1.96
14730,2015,36.33,2.77
14730,2016,29.56,3.41
14730,2017,31.55,3.75
14730,2018,29.5,3.97
14730,2019,30.29,4.13
14730,2020,27.86,4.28
14730,2021,,
15001,1995,30.34,1.38
15001,1996,30.63,1.61
15001,1997,29.56,1.63
15001,1998,30.33,1.81
15001,1999,30.56,1.87
15001,2000,28.96,1.92
15001,2001,,1.95
15001,2002,29.43,2.1
15001,2003,30.47,2.21
15001,2004,28.61,2.28
15001,2005,30.98,2.3
15001,2006,29.5,2.3
15001,2007,49.71,2.38
15001,2008,42.41,2.32
15001,2009,41.04,2.34
15001,2010,31.89,2.47
15001,2011,33.94,2.41
15001,2012,33.39,2.49
15001,2013,31.91,2.61
15001,2014,32.7,2.99
15001,2015,34.8,4.1
15001,2016,36.44,4.79
15001,2017,37.57,5.51
15001,2018,36.79,5.57
15001,2019,35.64,5.68
15001,2020,33.82,5.8
15001,2021,,
15002,1995,31.73,2.48
15002,1996,32.77,2.95
15002,1997,30.99,3.12
15002,1998,31.74,3.26
15002,1999,30.84,3.29
15002,2000,33.23,3.21
15002,2001,4.48,3.54
15002,2002,32.86,3.75
15002,2003,32.16,3.95
15002,2004,32.79,3.98
15002,2005,30.78,3.96
15002,2006,30.85,3.9
15002,2007,49.01,3.91
15002,2008,40.74,3.87
15002,2009,40.45,3.83
15002,2010,34.55,3.93
15002,2011,34.6,3.87
15002,2012,38.7,4.21
15002,2013,35.99,4.39
15002,2014,36.79,5
15002,2015,38.6,7.11
15002,2016,38.16,8.1
15002,2017,37.87,9.08
15002,2018,37.8,9.48
15002,2019,35.47,9.79
15002,2020,37.16,10.26
15002,2021,,
15003,1995,31.71,2.93
15003,1996,33.36,2.98
15003,1997,31.9,2.39
15003,1998,33.11,2.65
15003,1999,33.82,2.79
15003,2000,32.35,2.79
15003,2001,5.74,2.9
15003,2002,34.27,3.2
15003,2003,32.33,3.52
15003,2004,33.57,3.57
15003,2005,36.17,3.43
15003,2006,33.68,3.48
15003,2007,50.26,3.48
15003,2008,43.36,3.38
15003,2009,45.25,3.44
15003,2010,38.6,3.5
15003,2011,36.09,3.62
15003,2012,37.75,4.02
15003,2013,36.19,4.37
15003,2014,38.37,4.88
15003,2015,40.32,6.26
15003,2016,40.37,7.82
15003,2017,38.46,8.63
15003,2018,38.7,9.35
15003,2019,36.8,9.79
15003,2020,38.15,10.08
15003,2021,,
15081,1995,25.12,3.64
15081,1996,23.43,3.95
15081,1997,24.54,3.32
15081,1998,22.24,1.75
15081,1999,22.56,1.58
15081,2000,19.99,1.5
15081,2001,0,1.5
15081,2002,21.93,1.54
15081,2003,21.64,1.61
15081,2004,23.32,1.31
15081,2005,23,1.4
15081,2006,23.23,1.43
15081,2007,39.65,1.43
15081,2008,31.07,1.3
15081,2009,32.49,1.17
15081,2010,26.54,1.23
15081,2011,25.66,1.25
15081,2012,24.34,1.49
15081,2013,24.71,1.78
15081,2014,25.43,2.29
15081,2015,26.1,3.33
15081,2016,25.92,3.42
15081,2017,29.66,3.56
15081,2018,24.35,3.67
15081,2019,25.96,3.62
15081,2020,24.25,3.83
15081,2021,,
15082,1995,24.4,1.35
15082,1996,24.63,1.53
15082,1997,23.56,1.53
15082,1998,23.38,1.53
15082,1999,23.07,1.76
15082,2000,23.75,1.74
15082,2001,,1.95
15082,2002,24.26,1.96
15082,2003,22.84,1.89
15082,2004,24.18,1.64
15082,2005,23.52,1.64
15082,2006,22.95,1.59
15082,2007,40.96,1.56
15082,2008,31.67,1.59
15082,2009,36.82,1.54
15082,2010,25.05,1.52
15082,2011,24.87,1.61
15082,2012,25.74,1.69
15082,2013,24.61,2.01
15082,2014,25.53,2.24
15082,2015,29.17,3.16
15082,2016,26.06,3.4
15082,2017,27.55,3.51
15082,2018,28.64,3.71
15082,2019,26.51,3.85
15082,2020,28.95,3.94
15082,2021,,
15083,1995,20.28,0.64
15083,1996,19.23,0.93
15083,1997,19.85,1.05
15083,1998,19.34,0.95
15083,1999,19.85,1.13
15083,2000,19.52,1.17
15083,2001,,1.29
15083,2002,20.29,1.37
15083,2003,21.23,1.45
15083,2004,20.71,1.41
15083,2005,23.28,1.38
15083,2006,22.01,1.36
15083,2007,40.45,1.37
15083,2008,32.7,1.07
15083,2009,31.31,1.04
15083,2010,24.64,1.1
15083,2011,23.75,1.09
15083,2012,24.88,1.17
15083,2013,24.66,1.35
15083,2014,23.66,1.77
15083,2015,26,2.69
15083,2016,27.78,2.89
15083,2017,28.95,3.12
15083,2018,32.44,3.27
15083,2019,27.93,3.32
15083,2020,29.74,3.43
15083,2021,,
15084,1995,23.55,0.9
15084,1996,25.87,0.99
15084,1997,24.59,1.11
15084,1998,24.07,1.09
15084,1999,25.17,1.18
15084,2000,24.2,1.23
15084,2001,,1.27
15084,2002,26.25,1.36
15084,2003,24.3,1.42
15084,2004,22.52,1.43
15084,2005,26.75,1.4
15084,2006,24.9,1.51
15084,2007,44.91,1.46
15084,2008,34.02,1.47
15084,2009,37.17,1.53
15084,2010,32.78,1.71
15084,2011,31.83,1.7
15084,2012,30.08,1.87
15084,2013,35.06,2.43
15084,2014,31.27,2.96
15084,2015,32.5,4.06
15084,2016,32.75,4.62
15084,2017,31.36,5.12
15084,2018,30.15,5.22
15084,2019,31.46,5.47
15084,2020,31.72,5.7
15084,2021,,
15085,1995,24.53,0.94
15085,1996,24.35,1.1
15085,1997,22.47,1.15
15085,1998,23.39,1.25
15085,1999,24.27,1.23
15085,2000,25.4,1.23
15085,2001,,1.26
15085,2002,24.4,1.32
15085,2003,24.11,1.38
15085,2004,24.48,1.25
15085,2005,25.4,1.36
15085,2006,25.08,1.38
15085,2007,40.82,1.36
15085,2008,32.91,1.23
15085,2009,34.93,1.17
15085,2010,26.07,1.31
15085,2011,28.34,1.2
15085,2012,27.57,1.33
15085,2013,28.12,1.45
15085,2014,26.84,1.77
15085,2015,31.3,3.46
15085,2016,30.41,3.63
15085,2017,29.8,3
15085,2018,31.01,3.02
15085,2019,30.87,3.3
15085,2020,30.23,3.15
15085,2021,,
15086,1995,23.21,2.4
15086,1996,24.96,2.5
15086,1997,21.48,1.45
15086,1998,21.14,1.37
15086,1999,21.23,1.48
15086,2000,22.05,1.49
15086,2001,,1.63
15086,2002,22.58,1.6
15086,2003,20.8,1.59
15086,2004,21.11,1.28
15086,2005,23.47,1.25
15086,2006,20.81,1.22
15086,2007,39.22,1.19
15086,2008,31.84,1.03
15086,2009,26.42,1.05
15086,2010,22.55,1.11
15086,2011,20.2,1.19
15086,2012,23.6,1.24
15086,2013,22.58,1.43
15086,2014,23.25,1.78
15086,2015,23.66,3.14
15086,2016,28.62,3.52
15086,2017,23.35,3.43
15086,2018,25.11,3.48
15086,2019,25.12,3.55
15086,2020,25.11,3.67
15086,2021,,
15087,1995,20.92,0.62
15087,1996,21.96,0.63
15087,1997,21.11,0.63
15087,1998,20.32,0.75
15087,1999,22.31,0.92
15087,2000,20.49,0.98
15087,2001,,1.03
15087,2002,22.63,1.2
15087,2003,21.76,1.22
15087,2004,21.32,1.18
15087,2005,22.03,1.23
15087,2006,21.48,1.26
15087,2007,36.83,1.24
15087,2008,29.46,1.06
15087,2009,29.86,1.04
15087,2010,22.69,1.09
15087,2011,21.77,1.13
15087,2012,20.95,1.24
15087,2013,22.03,1.43
15087,2014,23.05,1.76
15087,2015,18.83,2.53
15087,2016,22.34,2.75
15087,2017,21.61,2.85
15087,2018,23.05,2.88
15087,2019,21.02,2.96
15087,2020,22.03,3
15087,2021,,
15088,1995,19.12,1.95
15088,1996,19.35,1.73
15088,1997,17.99,1.43
15088,1998,19.26,1.35
15088,1999,19.21,1.42
15088,2000,20.6,1.52
15088,2001,,1.75
15088,2002,21.46,1.69
15088,2003,19.61,1.61
15088,2004,18,1.53
15088,2005,19.13,1.51
15088,2006,20.33,1.59
15088,2007,37.02,1.61
15088,2008,29.37,1.5
15088,2009,27.39,1.45
15088,2010,23.3,1.53
15088,2011,24.09,1.47
15088,2012,23.2,1.62
15088,2013,20.28,1.81
15088,2014,24.01,2.03
15088,2015,24.87,2.89
15088,2016,24.48,3.17
15088,2017,27.42,3.5
15088,2018,29.74,3.65
15088,2019,27.46,3.66
15088,2020,27.69,3.83
15088,2021,,
15089,1995,20.25,0.86
15089,1996,22.9,0.98
15089,1997,21.58,1.04
15089,1998,20.74,1.27
15089,1999,20.43,1.52
15089,2000,22.38,1.58
15089,2001,,1.75
15089,2002,21.18,1.78
15089,2003,18.84,1.77
15089,2004,19.02,1.52
15089,2005,20.55,1.5
15089,2006,18.59,1.39
15089,2007,37.21,1.42
15089,2008,30.19,1.29
15089,2009,30.98,1.3
15089,2010,22.72,1.37
15089,2011,23.27,1.37
15089,2012,23.15,1.46
15089,2013,23.03,1.5
15089,2014,21.62,1.72
15089,2015,22.43,2.85
15089,2016,21.59,2.96
15089,2017,19.54,3.09
15089,2018,25.25,3.18
15089,2019,24.8,3.39
15089,2020,25.05,3.5
15089,2021,,
15090,1995,22.53,0.82
15090,1996,26.42,0.75
15090,1997,22.22,0.74
15090,1998,23.11,0.95
15090,1999,22.36,1.17
15090,2000,24.41,1.24
15090,2001,0,1.35
15090,2002,25.82,1.58
15090,2003,23.22,2.02
15090,2004,24.27,1.55
15090,2005,26.4,1.61
15090,2006,25.58,1.65
15090,2007,44.2,1.6
15090,2008,30.72,1.56
15090,2009,36.7,1.59
15090,2010,31.38,1.59
15090,2011,26.96,1.54
15090,2012,27.21,1.57
15090,2013,23.65,1.79
15090,2014,28.7,2.07
15090,2015,31.43,3.45
15090,2016,29.23,3.79
15090,2017,31.58,3.65
15090,2018,33.13,3.57
15090,2019,28.74,3.66
15090,2020,25.62,3.81
15090,2021,,
15091,1995,26.48,1.39
15091,1996,29.15,1.44
15091,1997,23.19,1.12
15091,1998,23.2,1.22
15091,1999,25.41,1.27
15091,2000,24.39,1.34
15091,2001,,1.31
15091,2002,25.22,1.44
15091,2003,23.21,1.52
15091,2004,23.9,1.39
15091,2005,27.18,1.37
15091,2006,25.54,1.36
15091,2007,37.36,1.3
15091,2008,33.74,1.18
15091,2009,31.1,1.14
15091,2010,24.67,1.15
15091,2011,26.98,1.1
15091,2012,25.5,1.26
15091,2013,22.63,1.42
15091,2014,20.85,1.86
15091,2015,27.42,2.8
15091,2016,27.04,2.96
15091,2017,27.53,3.23
15091,2018,27.49,3.39
15091,2019,27.4,3.61
15091,2020,27.93,3.83
15091,2021,,
16051,1995,31.74,1.47
16051,1996,32.06,1.72
16051,1997,32.25,1.89
16051,1998,38.37,2.07
16051,1999,36.68,2.18
16051,2000,33.77,2.3
16051,2001,33.96,2.5
16051,2002,33.4,2.67
16051,2003,34.96,2.86
16051,2004,37.78,3.1
16051,2005,38.83,3.19
16051,2006,38.57,3.21
16051,2007,42.83,3.31
16051,2008,49.43,3.3
16051,2009,49.4,3.34
16051,2010,46.18,3.44
16051,2011,41.84,3.06
16051,2012,40.79,3.52
16051,2013,39.72,3.76
16051,2014,40.19,4.1
16051,2015,42.17,5.78
16051,2016,40.75,6.37
16051,2017,38.21,7.44
16051,2018,40.43,8.14
16051,2019,38.6,8.5
16051,2020,39.1,9.06
16051,2021,,
16052,1995,28.43,0.49
16052,1996,33.03,0.64
16052,1997,33.52,0.74
16052,1998,31.18,0.79
16052,1999,31.42,1.08
16052,2000,30.36,1.25
16052,2001,30.38,1.29
16052,2002,28,1.37
16052,2003,30.58,1.39
16052,2004,31.04,1.41
16052,2005,31.79,1.42
16052,2006,35.46,1.39
16052,2007,39.69,1.45
16052,2008,39.35,1.45
16052,2009,44.48,1.43
16052,2010,40.95,1.5
16052,2011,30.71,1.53
16052,2012,36.62,1.72
16052,2013,33.83,1.89
16052,2014,32.82,2.2
16052,2015,34.31,4.82
16052,2016,31.96,4.65
16052,2017,35.46,5.83
16052,2018,31.54,6.56
16052,2019,29.1,6.83
16052,2020,36.01,7.12
16052,2021,,
16053,1995,40.87,2
16053,1996,41.97,2.61
16053,1997,43.61,3.51
16053,1998,47.35,4.11
16053,1999,46.2,4.74
16053,2000,45.28,4.95
16053,2001,40.8,5.59
16053,2002,41.78,5.47
16053,2003,42.12,5.32
16053,2004,46.12,5.17
16053,2005,49.14,5.38
16053,2006,49.82,5.53
16053,2007,55.7,5.9
16053,2008,58.38,6
16053,2009,61.93,6.27
16053,2010,56.44,6.38
16053,2011,53.89,4.24
16053,2012,56.51,4.67
16053,2013,55.64,5.24
16053,2014,56.35,5.84
16053,2015,55.33,7.18
16053,2016,57.99,8.16
16053,2017,57.26,8.94
16053,2018,55,9.64
16053,2019,52.79,9.95
16053,2020,55.06,10.1
16053,2021,,
16054,1995,25.27,1.92
16054,1996,31.02,2.2
16054,1997,29.93,2.24
16054,1998,31.66,2.31
16054,1999,31.47,2.2
16054,2000,32.93,2.26
16054,2001,26.34,2.25
16054,2002,28.78,2.31
16054,2003,34.09,2.29
16054,2004,24.98,2.43
16054,2005,34.04,2.43
16054,2006,31.68,2.53
16054,2007,32.5,2.5
16054,2008,51.88,2.59
16054,2009,42.74,2.66
16054,2010,28.6,2.65
16054,2011,24.99,1.63
16054,2012,24.43,1.82
16054,2013,21.39,2.23
16054,2014,24.96,4.77
16054,2015,29.27,7.66
16054,2016,30.7,6.46
16054,2017,23.9,6.87
16054,2018,23.96,7.51
16054,2019,27.54,8.23
16054,2020,25.62,8.67
16054,2021,,
16055,1995,34.78,1.33
16055,1996,38.1,1.68
16055,1997,40.39,1.84
16055,1998,42.58,2.16
16055,1999,39.46,2.4
16055,2000,40.02,2.34
16055,2001,42.52,2.55
16055,2002,38.23,2.78
16055,2003,40.26,3.11
16055,2004,40.31,3.16
16055,2005,52.66,3.32
16055,2006,44.28,3.41
16055,2007,46.27,3.81
16055,2008,58.28,3.78
16055,2009,53.42,3.87
16055,2010,52.37,4.17
16055,2011,46.21,4.19
16055,2012,52.62,4.61
16055,2013,44.47,5.04
16055,2014,46.68,5.51
16055,2015,48.7,7.03
16055,2016,54.71,7.55
16055,2017,47.91,8.17
16055,2018,46.28,9.04
16055,2019,48.36,9.22
16055,2020,48.31,9.24
16055,2021,,
16056,1995,29.6,1.23
16056,1996,29.05,1.45
16056,1997,34.15,2.11
16056,1998,37.14,2.43
16056,1999,34.32,2.73
16056,2000,35.21,2.85
16056,2001,41.86,3.13
16056,2002,35.97,3.21
16056,2003,37.13,3.3
16056,2004,39.07,3.45
16056,2005,45.03,3.73
16056,2006,41.35,3.81
16056,2007,46.44,3.72
16056,2008,48.64,3.77
16056,2009,50.37,3.81
16056,2010,40,3.91
16056,2011,39.8,2.39
16056,2012,45.33,2.8
16056,2013,38.54,3.22
16056,2014,41.43,3.95
16056,2015,45.34,5.53
16056,2016,45.04,6.72
16056,2017,35.65,7.88
16056,2018,36,8.2
16056,2019,38.28,8.81
16056,2020,33.72,9.07
16056,2021,,
16061,1995,21.12,0.82
16061,1996,21.54,1.2
16061,1997,21.93,1.24
16061,1998,22.86,1.17
16061,1999,25.21,1.17
16061,2000,23.63,1.16
16061,2001,22.47,1.23
16061,2002,23.92,1.24
16061,2003,24.79,1.16
16061,2004,29.11,1.22
16061,2005,28.41,1.18
16061,2006,31.67,1.12
16061,2007,34.54,1.11
16061,2008,41.47,1.13
16061,2009,42.11,1.12
16061,2010,40.62,1.18
16061,2011,39.92,0.87
16061,2012,34.46,0.96
16061,2013,34.85,1.18
16061,2014,34.61,1.53
16061,2015,37.23,2.59
16061,2016,36.68,2.99
16061,2017,35.96,3.25
16061,2018,34.93,3.49
16061,2019,38.39,3.66
16061,2020,32.21,3.56
16061,2021,,
16062,1995,20.84,1.79
16062,1996,20.21,2.19
16062,1997,24.06,2.47
16062,1998,20.18,1.94
16062,1999,25.39,2.06
16062,2000,27.27,2.12
16062,2001,24.44,2.17
16062,2002,20.22,2.18
16062,2003,21.66,2.33
16062,2004,22.83,2.33
16062,2005,23.62,2.35
16062,2006,27.04,2.27
16062,2007,30.95,2.27
16062,2008,35.65,2.32
16062,2009,38.94,2.43
16062,2010,29.78,2.5
16062,2011,24.18,1.45
16062,2012,28.33,1.68
16062,2013,23.48,1.91
16062,2014,23.62,2.26
16062,2015,27.14,3.38
16062,2016,29.9,3.76
16062,2017,29.78,4.19
16062,2018,27.63,4.22
16062,2019,26.41,4.61
16062,2020,28.79,4.7
16062,2021,,
16063,1995,15.03,0.86
16063,1996,16.43,1.05
16063,1997,15.74,1.08
16063,1998,16.81,1.13
16063,1999,18.28,1.19
16063,2000,21.83,1.2
16063,2001,19.08,1.25
16063,2002,17.96,1.34
16063,2003,16.65,1.38
16063,2004,18.59,1.35
16063,2005,19.94,1.24
16063,2006,21.39,1.18
16063,2007,27.47,1.18
16063,2008,33.02,1.17
16063,2009,32.63,1.14
16063,2010,28.7,1.15
16063,2011,27.06,0.9
16063,2012,26.02,1.06
16063,2013,27.39,1.2
16063,2014,23.61,1.62
16063,2015,22.64,2.35
16063,2016,26.01,2.5
16063,2017,25.08,2.79
16063,2018,25.13,3.01
16063,2019,24.16,3.16
16063,2020,25.6,3.25
16063,2021,,
16064,1995,26.18,1.26
16064,1996,27.15,1.69
16064,1997,28.35,1.48
16064,1998,31.2,1.91
16064,1999,31.57,2.3
16064,2000,31.53,2.15
16064,2001,29.3,2.19
16064,2002,27.88,2.22
16064,2003,29.37,2.16
16064,2004,32.82,2.15
16064,2005,32.43,2.11
16064,2006,35.47,2.15
16064,2007,34.9,2.1
16064,2008,42.29,2.06
16064,2009,45.3,2.03
16064,2010,33.44,2.06
16064,2011,31.15,0.9
16064,2012,33.52,0.97
16064,2013,33.01,1.12
16064,2014,31.44,1.38
16064,2015,35.71,3.55
16064,2016,34.48,3.1
16064,2017,35.28,3.51
16064,2018,30.65,3.65
16064,2019,29.58,3.7
16064,2020,29.21,3.85
16064,2021,,
16065,1995,22.61,0.83
16065,1996,23.9,0.97
16065,1997,26.29,1.04
16065,1998,25.83,1.18
16065,1999,22.57,1.31
16065,2000,26.31,1.39
16065,2001,21.82,1.45
16065,2002,22.86,1.58
16065,2003,21.34,1.67
16065,2004,25.06,1.71
16065,2005,27.27,1.7
16065,2006,28.83,1.62
16065,2007,32.73,1.3
16065,2008,35.65,1.2
16065,2009,38.69,1.24
16065,2010,30.26,1.24
16065,2011,29.9,0.84
16065,2012,28.6,0.95
16065,2013,25.93,1.07
16065,2014,26.66,1.5
16065,2015,28.52,2.36
16065,2016,28.72,2.7
16065,2017,25.67,2.76
16065,2018,28.57,2.7
16065,2019,28.32,2.69
16065,2020,28.93,2.82
16065,2021,,
16066,1995,25.46,0.53
16066,1996,27.97,0.72
16066,1997,25.15,0.77
16066,1998,27.26,0.81
16066,1999,25.72,1.06
16066,2000,25.97,1.14
16066,2001,22.83,1.25
16066,2002,22.91,1.2
16066,2003,24.81,1.29
16066,2004,24,1.32
16066,2005,26.48,1.22
16066,2006,27.83,1.25
16066,2007,30.6,1.26
16066,2008,38.32,1.25
16066,2009,39.37,1.26
16066,2010,31.35,1.36
16066,2011,28.07,1.02
16066,2012,24.63,1.16
16066,2013,22.68,1.37
16066,2014,29.63,1.82
16066,2015,28.19,2.53
16066,2016,30.74,2.72
16066,2017,28.75,3.2
16066,2018,27.15,3.66
16066,2019,29.99,4
16066,2020,27.4,4.2
16066,2021,,
16067,1995,23.94,0.6
16067,1996,27.25,0.98
16067,1997,23.97,1.08
16067,1998,27.4,1.27
16067,1999,26.12,1.59
16067,2000,25.76,1.5
16067,2001,28.39,1.46
16067,2002,27.55,1.56
16067,2003,25.73,1.63
16067,2004,26.55,1.7
16067,2005,29.65,1.74
16067,2006,32.6,1.71
16067,2007,33.64,1.71
16067,2008,39.34,1.64
16067,2009,41.57,1.72
16067,2010,33.37,1.8
16067,2011,29.65,1.52
16067,2012,35.16,1.84
16067,2013,36.56,2.23
16067,2014,32.63,3.06
16067,2015,35.26,4.82
16067,2016,35.67,4.53
16067,2017,33.64,5.43
16067,2018,32.61,6.2
16067,2019,34.58,6.57
16067,2020,33.27,7.06
16067,2021,,
16068,1995,20.73,0.12
16068,1996,22.52,0.41
16068,1997,23.83,0.41
16068,1998,26.55,0.46
16068,1999,26.49,0.59
16068,2000,25.65,0.61
16068,2001,23.24,0.75
16068,2002,21.04,0.84
16068,2003,21.51,0.87
16068,2004,23.42,0.76
16068,2005,29.39,0.74
16068,2006,26.96,0.73
16068,2007,34.56,0.68
16068,2008,35.75,0.7
16068,2009,35.96,0.75
16068,2010,33.14,0.75
16068,2011,29.72,0.66
16068,2012,24.78,0.73
16068,2013,20.93,1.02
16068,2014,26.28,1.29
16068,2015,29.62,2.09
16068,2016,26.47,2.32
16068,2017,30.19,2.56
16068,2018,28.42,2.66
16068,2019,28.5,2.97
16068,2020,27.82,3.05
16068,2021,,
16069,1995,16.98,1.16
16069,1996,17.76,1.5
16069,1997,14.86,1.57
16069,1998,18.76,1.55
16069,1999,16.4,1.48
16069,2000,16.63,1.55
16069,2001,15.97,1.62
16069,2002,18.21,1.68
16069,2003,16.82,1.68
16069,2004,19.29,1.84
16069,2005,20.21,1.9
16069,2006,21.05,1.85
16069,2007,22.54,1.81
16069,2008,30.71,1.82
16069,2009,31.65,1.81
16069,2010,27.94,1.86
16069,2011,24.36,1.01
16069,2012,24.31,1.05
16069,2013,17.7,1.1
16069,2014,22.62,1.4
16069,2015,25.05,1.94
16069,2016,25.29,2.65
16069,2017,23.31,2.88
16069,2018,21.24,3.28
16069,2019,18.1,3.54
16069,2020,18,3.66
16069,2021,,
16070,1995,27.22,1.41
16070,1996,30.74,1.53
16070,1997,29.89,1.73
16070,1998,29.87,1.9
16070,1999,29.38,2.17
16070,2000,29.69,2.29
16070,2001,28.01,2.51
16070,2002,28.04,2.77
16070,2003,26.71,2.81
16070,2004,31.1,2.78
16070,2005,31.65,2.73
16070,2006,33.03,2.6
16070,2007,37.73,2.52
16070,2008,42.22,2.45
16070,2009,43.43,2.58
16070,2010,36.81,2.78
16070,2011,36.08,2.12
16070,2012,32.48,2.29
16070,2013,27.29,2.59
16070,2014,27.9,3.16
16070,2015,31.17,4.4
16070,2016,31.13,4.87
16070,2017,29.12,5.3
16070,2018,32.97,5.84
16070,2019,30.82,6.21
16070,2020,33.33,6.15
16070,2021,,
16071,1995,20.63,0.72
16071,1996,23.72,1.08
16071,1997,22.09,1.03
16071,1998,22.13,1.03
16071,1999,24.7,1.14
16071,2000,23.18,1.14
16071,2001,22.78,1.22
16071,2002,22.92,1.21
16071,2003,25.9,1.23
16071,2004,26.05,1.27
16071,2005,26.83,1.3
16071,2006,28.67,1.3
16071,2007,33.12,1.37
16071,2008,35.75,1.35
16071,2009,39.08,1.37
16071,2010,32.72,1.48
16071,2011,24.37,1.26
16071,2012,26.62,1.35
16071,2013,21.46,1.55
16071,2014,23.7,1.86
16071,2015,22.2,2.84
16071,2016,29.52,3.25
16071,2017,22.09,3.53
16071,2018,24.44,3.67
16071,2019,26.11,4.08
16071,2020,26.45,4.21
16071,2021,,
16072,1995,26.36,1.39
16072,1996,26.13,1.71
16072,1997,27.3,1.82
16072,1998,29.93,2.02
16072,1999,28.49,2.04
16072,2000,28.77,2.15
16072,2001,27.74,2.19
16072,2002,27.6,2.33
16072,2003,27.43,2.33
16072,2004,27.59,2.44
16072,2005,32.18,2.44
16072,2006,33.57,2.56
16072,2007,34.88,2.68
16072,2008,43.38,2.65
16072,2009,35.66,2.74
16072,2010,37.38,2.85
16072,2011,25.49,1.06
16072,2012,29.83,1.08
16072,2013,29.08,1.28
16072,2014,31.54,1.56
16072,2015,29.25,2.76
16072,2016,31.82,3.29
16072,2017,31.11,4.09
16072,2018,29.31,5.02
16072,2019,30.04,5.36
16072,2020,27.79,5.48
16072,2021,,
16073,1995,19.3,1.26
16073,1996,21.35,1.77
16073,1997,21.25,1.91
16073,1998,23.15,1.47
16073,1999,21.71,1.67
16073,2000,22.36,1.86
16073,2001,20.77,1.87
16073,2002,20.93,1.96
16073,2003,20.24,2.02
16073,2004,21.07,2.11
16073,2005,23.26,2.06
