county,year,share_manufacturing_regstat,working_population_regstat,manufacturing_regstat
10044,2016,27.0466321243523,96500,26100
10044,2017,26.9467213114754,97600,26300
10044,2018,26.8611670020121,99400,26700
10044,2019,26.417004048583,98800,26100
10044,2020,25.7352941176471,95200,24500
10045,2001,32.8571428571429,77000,25300
10045,2002,31.7769130998703,77100,24500
10045,2003,31.4766839378238,77200,24300
10045,2004,30.9067688378033,78300,24200
10045,2005,31.375,80000,25100
10045,2006,31,80000,24800
10045,2007,31.2883435582822,81500,25500
10045,2008,31.4496314496315,81400,25600
10045,2009,29.9007444168735,80600,24100
10045,2010,29.9386503067485,81500,24400
10045,2011,30.1452784503632,82600,24900
10045,2012,29.951690821256,82800,24800
10045,2013,29.7198538367844,82100,24400
10045,2014,28.3474065138721,82900,23500
10045,2015,27.5985663082437,83700,23100
10045,2016,26.9916765755054,84100,22700
10045,2017,26.7688679245283,84800,22700
10045,2018,27.0491803278689,85400,23100
10045,2019,26.3157894736842,85500,22500
10045,2020,25.2681764004768,83900,21200
10046,2001,24.390243902439,32800,8000
10046,2002,23.4939759036145,33200,7800
10046,2003,24.4648318042813,32700,8000
10046,2004,23.7082066869301,32900,7800
10046,2005,23.6363636363636,33000,7800
10046,2006,23.5649546827795,33100,7800
10046,2007,24.1071428571429,33600,8100
10046,2008,26.7806267806268,35100,9400
10046,2009,26.4788732394366,35500,9400
10046,2010,25.6410256410256,35100,9000
10046,2011,25.4847645429363,36100,9200
10046,2012,25.5494505494505,36400,9300
10046,2013,26.1838440111421,35900,9400
10046,2014,26.3888888888889,36000,9500
10046,2015,26.8493150684932,36500,9800
10046,2016,25.7372654155496,37300,9600
10046,2017,25.9259259259259,37800,9800
10046,2018,24.6786632390746,38900,9600
10046,2019,24.6153846153846,39000,9600
10046,2020,24.9350649350649,38500,9600
11000,2001,8.90723713016826,1598700,142400
11000,2002,8.47543904301349,1571600,133200
11000,2003,8.11596074380165,1548800,125700
11000,2004,7.83457487798613,1557200,122000
11000,2005,7.55892364010019,1557100,117700
11000,2006,7.27652041977494,1581800,115100
11000,2007,7.04905847373637,1614400,113800
11000,2008,7.03609187021509,1645800,115800
11000,2009,6.93199474124537,1673400,116000
11000,2010,6.83886984277101,1691800,115700
11000,2011,6.98845996133794,1707100,119300
11000,2012,6.90010888876153,1744900,120400
11000,2013,6.72401191881711,1778700,119600
11000,2014,6.6214202946532,1812300,120000
11000,2015,6.49883852844255,1851100,120300
11000,2016,6.19776060558272,1902300,117900
11000,2017,5.82578609952173,1965400,114500
11000,2018,5.75076709888152,2020600,116200
11000,2019,5.55019305019305,2072000,115000
11000,2020,5.34772298310991,2066300,110500
12051,2001,15.1202155985779,36623.0919285681,5537.49045846487
12051,2002,14.9668789381515,36312.8317158902,5434.89756193197
12051,2003,14.441416893733,36700,5300
12051,2004,13.8586956521739,36800,5100
12051,2005,13.8888888888889,36000,5000
12051,2006,13.8964577656676,36700,5100
12051,2007,14.3617021276596,37600,5400
12051,2008,14.3603133159269,38300,5500
12051,2009,13.9896373056995,38600,5400
12051,2010,13.3676092544987,38900,5200
12051,2011,14.3979057591623,38200,5500
12051,2012,14.3979057591623,38200,5500
12051,2013,14.6981627296588,38100,5600
12051,2014,15,38000,5700
12051,2015,13.7662337662338,38500,5300
12051,2016,13.659793814433,38800,5300
12051,2017,14.572864321608,39800,5800
12051,2018,14.7959183673469,39200,5800
12051,2019,14.7208121827411,39400,5800
12051,2020,14.2131979695432,39400,5600
12052,2001,5.50444238153021,72889.8299139643,4012.17868960953
12052,2002,5.42796953781705,70188.9142534863,3809.83288460376
12052,2003,4.87444608567208,67700,3300
12052,2004,4.1726618705036,69500,2900
12052,2005,4.01785714285714,67200,2700
12052,2006,4.05405405405405,66600,2700
12052,2007,4.24886191198786,65900,2800
12052,2008,4.09711684370258,65900,2700
12052,2009,3.53846153846154,65000,2300
12052,2010,3.68663594470046,65100,2400
12052,2011,3.77952755905512,63500,2400
12052,2012,3.72771474878444,61700,2300
12052,2013,3.58306188925081,61400,2200
12052,2014,3.56564019448947,61700,2200
12052,2015,3.52564102564103,62400,2200
12052,2016,3.37620578778135,62200,2100
12052,2017,3.2,62500,2000
12052,2018,3.19488817891374,62600,2000
12052,2019,3.38164251207729,62100,2100
12052,2020,3.74592833876222,61400,2300
12053,2001,1.98675496688742,45300,900
12053,2002,1.8140589569161,44100,800
12053,2003,1.87793427230047,42600,800
12053,2004,1.65876777251185,42200,700
12053,2005,1.70731707317073,41000,700
12053,2006,1.48148148148148,40500,600
12053,2007,1.94174757281553,41200,800
12053,2008,2.13776722090261,42100,900
12053,2009,4.00943396226415,42400,1700
12053,2010,4.739336492891,42200,2000
12053,2011,6.71462829736211,41700,2800
12053,2012,6.17283950617284,40500,2500
12053,2013,3.1331592689295,38300,1200
12053,2014,2.6246719160105,38100,1000
12053,2015,3.17460317460317,37800,1200
12053,2016,2.92553191489362,37600,1100
12053,2017,2.91005291005291,37800,1100
12053,2018,3.1331592689295,38300,1200
12053,2019,2.5974025974026,38500,1000
12053,2020,2.64550264550265,37800,1000
12054,2001,2.67985328369519,100045.985016256,2681.08561466334
12054,2002,2.61469525612077,98058.9043397891,2563.94151997647
12054,2003,2.01271186440678,94400,1900
12054,2004,1.85185185185185,97200,1800
12054,2005,1.82926829268293,98400,1800
12054,2006,1.71717171717172,99000,1700
12054,2007,1.77165354330709,101600,1800
12054,2008,1.71919770773639,104700,1800
12054,2009,1.69014084507042,106500,1800
12054,2010,1.56826568265683,108400,1700
12054,2011,1.64986251145738,109100,1800
12054,2012,1.62748643761302,110600,1800
12054,2013,1.64835164835165,109200,1800
12054,2014,1.78069353327085,106700,1900
12054,2015,1.84162062615101,108600,2000
12054,2016,1.8034265103697,110900,2000
12054,2017,1.68589174800355,112700,1900
12054,2018,1.73913043478261,115000,2000
12054,2019,1.70648464163823,117200,2000
12054,2020,1.70212765957447,117500,2000
12060,2001,9.29133858267716,63190.0723074232,5871.20356872121
12060,2002,9.14927768860353,62005.8149922846,5673.08419672588
12060,2003,8.7378640776699,61516.8478479572,5375.2585498215
12060,2004,8.61244019138756,62415.4878000239,5375.49655693986
12060,2005,8.46645367412141,62318.3419829874,5276.15355447018
12060,2006,8.68167202572347,61925.1076687186,5376.13474937428
12060,2007,9.01898734177215,62926.6857744568,5675.34982459499
12060,2008,9.09090909090909,63528.4861858549,5775.31692598681
12060,2009,8.97832817337461,64600,5800
12060,2010,8.9644513137558,64700,5800
12060,2011,9.28792569659443,64600,6000
12060,2012,9.10493827160494,64800,5900
12060,2013,9.20245398773006,65200,6000
12060,2014,8.90937019969278,65100,5800
12060,2015,8.71559633027523,65400,5700
12060,2016,8.68263473053892,66800,5800
12060,2017,8.6053412462908,67400,5800
12060,2018,8.38235294117647,68000,5700
12060,2019,8.44250363901019,68700,5800
12060,2020,8.33333333333333,68400,5700
12061,2001,12.199036918138,62300,7600
12061,2002,11.8032786885246,61000,7200
12061,2003,11.2769485903814,60300,6800
12061,2004,10.6382978723404,61100,6500
12061,2005,9.81012658227848,63200,6200
12061,2006,9.48678071539658,64300,6100
12061,2007,9.78915662650602,66400,6500
12061,2008,9.74889217134417,67700,6600
12061,2009,9.8981077147016,68700,6800
12061,2010,10.0430416068867,69700,7000
12061,2011,10.6990014265335,70100,7500
12061,2012,10.7093184979138,71900,7700
12061,2013,10.4166666666667,72000,7500
12061,2014,10.4539202200825,72700,7600
12061,2015,10.1369863013699,73000,7400
12061,2016,9.66442953020134,74500,7200
12061,2017,10.0515463917526,77600,7800
12061,2018,10.3184713375796,78500,8100
12061,2019,10.371318822023,78100,8100
12061,2020,9.70625798212005,78300,7600
12062,2001,16.7014613778706,47900,8000
12062,2002,16.7023554603854,46700,7800
12062,2003,16.4882226980728,46700,7700
12062,2004,16.8122270742358,45800,7700
12062,2005,16.3755458515284,45800,7500
12062,2006,16.4044943820225,44500,7300
12062,2007,17.1557562076749,44300,7600
12062,2008,17.7777777777778,45000,8000
12062,2009,17.1052631578947,45600,7800
12062,2010,17.0305676855895,45800,7800
12062,2011,17.9824561403509,45600,8200
12062,2012,18.2222222222222,45000,8200
12062,2013,18.1208053691275,44700,8100
12062,2014,18.058690744921,44300,8000
12062,2015,17.5,44000,7700
12062,2016,17.9138321995465,44100,7900
12062,2017,17.5675675675676,44400,7800
12062,2018,18.3856502242152,44600,8200
12062,2019,18.9732142857143,44800,8500
12062,2020,18.6363636363636,44000,8200
12063,2001,15.0985689966084,51324.2840314753,7749.23243650756
12063,2002,14.6534595515244,50818.9836015068,7446.73920654259
12063,2003,14.0243902439024,49200,6900
12063,2004,13.4538152610442,49800,6700
12063,2005,14.0562248995984,49800,7000
12063,2006,14.0873015873016,50400,7100
12063,2007,15.0579150579151,51800,7800
12063,2008,15.6934306569343,54800,8600
12063,2009,14.6299483648881,58100,8500
12063,2010,14.5547945205479,58400,8500
12063,2011,15.3456998313659,59300,9100
12063,2012,15.3846153846154,59800,9200
12063,2013,15.9468438538206,60200,9600
12063,2014,15.6405990016639,60100,9400
12063,2015,16.4912280701754,57000,9400
12063,2016,16.0899653979239,57800,9300
12063,2017,15.807560137457,58200,9200
12063,2018,15.5668358714044,59100,9200
12063,2019,14.5242070116861,59900,8700
12063,2020,14.1176470588235,59500,8400
12064,2001,8.65527847717502,70809.9276925768,6128.79643127879
12064,2002,8.40895351121503,69294.1850077154,5826.91580327412
12064,2003,7.86715937552236,67683.1521520428,5324.7414501785
12064,2004,7.73032648012808,67584.5121999761,5224.50344306014
12064,2005,7.50033157473322,66981.6580170126,5023.84644552982
12064,2006,7.6263733766136,65874.8923312814,5023.86525062572
12064,2007,8.14838533804532,66573.3142255433,5424.65017540501
12064,2008,8.16397145952185,67671.5138141452,5524.68307401319
12064,2009,7.87172011661808,68600,5400
12064,2010,7.73722627737226,68500,5300
12064,2011,7.87878787878788,66000,5200
12064,2012,8.05471124620061,65800,5300
12064,2013,8.00604229607251,66200,5300
12064,2014,8.29562594268477,66300,5500
12064,2015,8.28313253012048,66400,5500
12064,2016,7.9295154185022,68100,5400
12064,2017,7.98258345428157,68900,5500
12064,2018,8.17790530846485,69700,5700
12064,2019,7.84593437945792,70100,5500
12064,2020,7.63688760806916,69400,5300
12065,2001,18.0473372781065,67600,12200
12065,2002,17.4698795180723,66400,11600
12065,2003,16.9440242057489,66100,11200
12065,2004,16.191904047976,66700,10800
12065,2005,15.8610271903323,66200,10500
12065,2006,14.7321428571429,67200,9900
12065,2007,14.3061516452074,69900,10000
12065,2008,14.8783977110157,69900,10400
12065,2009,14.4866385372714,71100,10300
12065,2010,14.8199445983379,72200,10700
12065,2011,15.6889495225102,73300,11500
12065,2012,16.0377358490566,74200,11900
12065,2013,15.8878504672897,74900,11900
12065,2014,16.6889185580774,74900,12500
12065,2015,15.9574468085106,75200,12000
12065,2016,15.6578947368421,76000,11900
12065,2017,15.2652005174644,77300,11800
12065,2018,15.2671755725191,78600,12000
12065,2019,15.1133501259446,79400,12000
12065,2020,14.7208121827411,78800,11600
12066,2001,15.2,50000,7600
12066,2002,15.1329243353783,48900,7400
12066,2003,15.4320987654321,48600,7500
12066,2004,15.0943396226415,47700,7200
12066,2005,15.3518123667377,46900,7200
12066,2006,15.1063829787234,47000,7100
12066,2007,15.8995815899582,47800,7600
12066,2008,16.0493827160494,48600,7800
12066,2009,16.6666666666667,49200,8200
12066,2010,16.530612244898,49000,8100
12066,2011,16.7676767676768,49500,8300
12066,2012,16.5668662674651,50100,8300
12066,2013,16.2698412698413,50400,8200
12066,2014,16.5338645418327,50200,8300
12066,2015,16.2977867203219,49700,8100
12066,2016,15.8,50000,7900
12066,2017,16.2698412698413,50400,8200
12066,2018,16.8674698795181,49800,8400
12066,2019,17.4698795180723,49800,8700
12066,2020,17.004048582996,49400,8400
12067,2001,13.972602739726,73000,10200
12067,2002,13.8849929873773,71300,9900
12067,2003,13.6887608069164,69400,9500
12067,2004,12.9445234708393,70300,9100
12067,2005,12.6801152737752,69400,8800
12067,2006,12.375533428165,70300,8700
12067,2007,12.4475524475524,71500,8900
12067,2008,12.6917712691771,71700,9100
12067,2009,12.7629733520337,71300,9100
12067,2010,12.8133704735376,71800,9200
12067,2011,13.1944444444444,72000,9500
12067,2012,13.6619718309859,71000,9700
12067,2013,13.7142857142857,70000,9600
12067,2014,13.8613861386139,70700,9800
12067,2015,13.7834036568214,71100,9800
12067,2016,13.8075313807531,71700,9900
12067,2017,13.7362637362637,72800,10000
12067,2018,13.9917695473251,72900,10200
12067,2019,14.0902872777018,73100,10300
12067,2020,13.9154160982265,73300,10200
12068,2001,12.0253164556962,47400,5700
12068,2002,11.965811965812,46800,5600
12068,2003,12.2270742358079,45800,5600
12068,2004,12.1145374449339,45400,5500
12068,2005,12.4153498871332,44300,5500
12068,2006,12.1951219512195,45100,5500
12068,2007,12.1951219512195,45100,5500
12068,2008,12.253829321663,45700,5600
12068,2009,12.0689655172414,46400,5600
12068,2010,12.4197002141328,46700,5800
12068,2011,12.7705627705628,46200,5900
12068,2012,14.0086206896552,46400,6500
12068,2013,14.5336225596529,46100,6700
12068,2014,14.8148148148148,45900,6800
12068,2015,14.7826086956522,46000,6800
12068,2016,14.2548596112311,46300,6600
12068,2017,13.8592750533049,46900,6500
12068,2018,14.2553191489362,47000,6700
12068,2019,14.2553191489362,47000,6700
12068,2020,14.0692640692641,46200,6500
12069,2001,11.6036505867014,71806.6390237007,8332.19149036423
12069,2002,11.1553784860558,70409.2803428139,7854.42171154896
12069,2003,10.9289617486339,73200,8000
12069,2004,10.5769230769231,72800,7700
12069,2005,9.89010989010989,72800,7200
12069,2006,9.51086956521739,73600,7000
12069,2007,9.61791831357049,75900,7300
12069,2008,9.81675392670157,76400,7500
12069,2009,9.68992248062016,77400,7500
12069,2010,9.61038961038961,77000,7400
12069,2011,10.5128205128205,78000,8200
12069,2012,10.7692307692308,78000,8400
12069,2013,10.6699751861042,80600,8600
12069,2014,9.97624703087886,84200,8400
12069,2015,10.011641443539,85900,8600
12069,2016,9.73654066437572,87300,8500
12069,2017,9.63718820861678,88200,8500
12069,2018,9.83240223463687,89500,8800
12069,2019,9.21198668146504,90100,8300
12069,2020,8.51063829787234,89300,7600
12070,2001,14.4444444444444,36000,5200
12070,2002,14.2458100558659,35800,5100
12070,2003,15.2298850574713,34800,5300
12070,2004,15.3623188405797,34500,5300
12070,2005,15.5425219941349,34100,5300
12070,2006,15.1162790697674,34400,5200
12070,2007,15.8045977011494,34800,5500
12070,2008,15.7303370786517,35600,5600
12070,2009,16.1559888579387,35900,5800
12070,2010,15.8333333333333,36000,5700
12070,2011,16.2011173184358,35800,5800
12070,2012,16.6197183098592,35500,5900
12070,2013,17.3789173789174,35100,6100
12070,2014,17.4785100286533,34900,6100
12070,2015,16.9540229885057,34800,5900
12070,2016,16.8571428571429,35000,5900
12070,2017,16.5714285714286,35000,5800
12070,2018,17.2413793103448,34800,6000
12070,2019,17.7650429799427,34900,6200
12070,2020,17.8977272727273,35200,6300
12071,2001,11.8546845124283,50510.1700860357,5987.82131039047
12071,2002,11.7296222664016,48511.0857465137,5690.16711539624
12071,2003,11.8503118503119,48100,5700
12071,2004,12.0689655172414,46400,5600
12071,2005,12.8540305010893,45900,5900
12071,2006,13.2034632034632,46200,6100
12071,2007,14.0086206896552,46400,6500
12071,2008,13.9784946236559,46500,6500
12071,2009,13.8655462184874,47600,6600
12071,2010,13.5593220338983,47200,6400
12071,2011,14.2553191489362,47000,6700
12071,2012,14.3763213530655,47300,6800
12071,2013,14.5569620253165,47400,6900
12071,2014,15.0743099787686,47100,7100
12071,2015,15.4013015184382,46100,7100
12071,2016,15.3172866520788,45700,7000
12071,2017,15.5701754385965,45600,7100
12071,2018,16.5198237885463,45400,7500
12071,2019,16.2995594713656,45400,7400
12071,2020,15.8013544018059,44300,7000
12072,2001,17.9445350734095,61300,11000
12072,2002,19.4174757281553,61800,12000
12072,2003,18.9014539579968,61900,11700
12072,2004,18.578352180937,61900,11500
12072,2005,18.9233278955954,61300,11600
12072,2006,19.8425196850394,63500,12600
12072,2007,20.6896551724138,66700,13800
12072,2008,21.301775147929,67600,14400
12072,2009,21.0059171597633,67600,14200
12072,2010,20.5317577548006,67700,13900
12072,2011,21.3872832369942,69200,14800
12072,2012,21.2676056338028,71000,15100
12072,2013,20.8391608391608,71500,14900
12072,2014,20.8623087621697,71900,15000
12072,2015,20.656634746922,73100,15100
12072,2016,20.5333333333333,75000,15400
12072,2017,20.5729166666667,76800,15800
12072,2018,20.4488778054863,80200,16400
12072,2019,20.4234122042341,80300,16400
12072,2020,20.4516938519448,79700,16300
12073,2001,11.9429590017825,56100,6700
12073,2002,11.4963503649635,54800,6300
12073,2003,11.3851992409867,52700,6000
12073,2004,11.8217054263566,51600,6100
12073,2005,12.3505976095618,50200,6200
12073,2006,12.375249500998,50100,6200
12073,2007,12.5968992248062,51600,6500
12073,2008,13.1528046421663,51700,6800
12073,2009,13.4469696969697,52800,7100
12073,2010,13.2575757575758,52800,7000
12073,2011,14.8854961832061,52400,7800
12073,2012,14.4508670520231,51900,7500
12073,2013,14.591439688716,51400,7500
12073,2014,13.8067061143984,50700,7000
12073,2015,13.7524557956778,50900,7000
12073,2016,14.0900195694716,51100,7200
12073,2017,13.6538461538462,52000,7100
12073,2018,13.3462282398453,51700,6900
12073,2019,13.1274131274131,51800,6800
12073,2020,13.0859375,51200,6700
13003,2001,7.10854947166186,104100,7400
13003,2002,6.88651794374394,103100,7100
13003,2003,6.80473372781065,101400,6900
13003,2004,6.92383778437191,101100,7000
13003,2005,6.92076228686058,99700,6900
13003,2006,7.36738703339882,101800,7500
13003,2007,6.9164265129683,104100,7200
13003,2008,7.44580584354383,106100,7900
13003,2009,7.49063670411985,106800,8000
13003,2010,7.24365004703669,106300,7700
13003,2011,7.37628384687208,107100,7900
13003,2012,7.54369825206992,108700,8200
13003,2013,7.811080835604,110100,8600
13003,2014,7.98580301685892,112700,9000
13003,2015,8.15074496056091,114100,9300
13003,2016,8.3837510803803,115700,9700
13003,2017,8.30479452054795,116800,9700
13003,2018,8.48026868178002,119100,10100
13003,2019,8.80658436213992,121500,10700
13003,2020,9.18114143920596,120900,11100
13004,2001,5.76923076923077,67600,3900
13004,2002,5.61456752655539,65900,3700
13004,2003,5.3680981595092,65200,3500
13004,2004,5.35987748851455,65300,3500
13004,2005,5.19877675840979,65400,3400
13004,2006,5.25525525525526,66600,3500
13004,2007,5.41353383458647,66500,3600
13004,2008,5.79268292682927,65600,3800
13004,2009,5.79268292682927,65600,3800
13004,2010,5.83717357910906,65100,3800
13004,2011,5.59006211180124,64400,3600
13004,2012,5.71428571428571,63000,3600
13004,2013,6.00315955766193,63300,3800
13004,2014,6.1128526645768,63800,3900
13004,2015,6.47149460708783,64900,4200
13004,2016,6.74846625766871,65200,4400
13004,2017,6.80786686838124,66100,4500
13004,2018,6.7175572519084,65500,4400
13004,2019,6.94864048338369,66200,4600
13004,2020,7.2289156626506,66400,4800
13071,2001,,,
13071,2002,,,
13071,2003,,,
13071,2004,,,
13071,2005,,,
13071,2006,,,
13071,2007,,,
13071,2008,,,
13071,2009,,,
13071,2010,,,
13071,2011,10.9707971586425,126700,13900
13071,2012,11.04,125000,13800
13071,2013,11.0483870967742,124000,13700
13071,2014,10.5815831987076,123800,13100
13071,2015,10.392798690671,122200,12700
13071,2016,10.3703703703704,121500,12600
13071,2017,10.5220228384992,122600,12900
13071,2018,10.7779578606159,123400,13300
13071,2019,10.7954545454545,123200,13300
13071,2020,10.5911330049261,121800,12900
13072,2001,,,
13072,2002,,,
13072,2003,,,
13072,2004,,,
13072,2005,,,
13072,2006,,,
13072,2007,,,
13072,2008,,,
13072,2009,,,
13072,2010,,,
13072,2011,11.1872146118721,87600,9800
13072,2012,11.2128146453089,87400,9800
13072,2013,11.3765642775882,87900,10000
13072,2014,11.1612175873732,88700,9900
13072,2015,11.6926503340757,89800,10500
13072,2016,11.4699331848552,89800,10300
13072,2017,11.7903930131004,91600,10800
13072,2018,11.5675675675676,92500,10700
13072,2019,12.0855614973262,93500,11300
13072,2020,12.1081081081081,92500,11200
13073,2001,,,
13073,2002,,,
13073,2003,,,
13073,2004,,,
13073,2005,,,
13073,2006,,,
13073,2007,,,
13073,2008,,,
13073,2009,,,
13073,2010,,,
13073,2011,7.36318407960199,100500,7400
13073,2012,7.20081135902637,98600,7100
13073,2013,6.10134436401241,96700,5900
13073,2014,6.14124872057318,97700,6000
13073,2015,6.62589194699287,98100,6500
13073,2016,6.5173116089613,98200,6400
13073,2017,6.16784630940344,98900,6100
13073,2018,6.41282565130261,99800,6400
13073,2019,6.57370517928287,100400,6600
13073,2020,6.5590312815338,99100,6500
13074,2001,,,
13074,2002,,,
13074,2003,,,
13074,2004,,,
13074,2005,,,
13074,2006,,,
13074,2007,,,
13074,2008,,,
13074,2009,,,
13074,2010,,,
13074,2011,17.8571428571429,58800,10500
13074,2012,18.0412371134021,58200,10500
13074,2013,18.2282793867121,58700,10700
13074,2014,18.4563758389262,59600,11000
13074,2015,18.1969949916528,59900,10900
13074,2016,17.9700499168053,60100,10800
13074,2017,18.8524590163934,61000,11500
13074,2018,19.773095623987,61700,12200
13074,2019,20.5087440381558,62900,12900
13074,2020,20.48,62500,12800
13075,2001,,,
13075,2002,,,
13075,2003,,,
13075,2004,,,
13075,2005,,,
13075,2006,,,
13075,2007,,,
13075,2008,,,
13075,2009,,,
13075,2010,,,
13075,2011,7.64150943396226,106000,8100
13075,2012,7.57430488974113,104300,7900
13075,2013,6.85990338164251,103500,7100
13075,2014,6.86367969494757,104900,7200
13075,2015,6.94576593720266,105100,7300
13075,2016,6.91943127962085,105500,7300
13075,2017,7.04355885078777,107900,7600
13075,2018,7.10987996306556,108300,7700
13075,2019,7.21554116558742,108100,7800
13075,2020,7.0829450139795,107300,7600
13076,2001,,,
13076,2002,,,
13076,2003,,,
13076,2004,,,
13076,2005,,,
13076,2006,,,
13076,2007,,,
13076,2008,,,
13076,2009,,,
13076,2010,,,
13076,2011,18.5614849187935,86200,16000
13076,2012,21.2941176470588,85000,18100
13076,2013,19.2941176470588,85000,16400
13076,2014,19.4117647058824,85000,16500
13076,2015,19.6933962264151,84800,16700
13076,2016,19.4805194805195,84700,16500
13076,2017,19.5093457943925,85600,16700
13076,2018,19.5402298850575,87000,17000
13076,2019,19.7459584295612,86600,17100
13076,2020,19.766081871345,85500,16900
14511,2001,,,
14511,2002,,,
14511,2003,,,
14511,2004,,,
14511,2005,,,
14511,2006,,,
14511,2007,,,
14511,2008,11.40174379611,149100,17000
14511,2009,11.3932738503775,145700,16600
14511,2010,11.572498298162,146900,17000
14511,2011,11.9780971937029,146100,17500
14511,2012,12.4142661179698,145800,18100
14511,2013,12.2448979591837,147000,18000
14511,2014,12.5768967874231,146300,18400
14511,2015,12.655601659751,144600,18300
14511,2016,12.6027397260274,146000,18400
14511,2017,12.3473541383989,147400,18200
14511,2018,12.280701754386,148200,18200
14511,2019,12.3905723905724,148500,18400
14511,2020,12.0300751879699,146300,17600
14521,2001,,,
14521,2002,,,
14521,2003,,,
14521,2004,,,
14521,2005,,,
14521,2006,,,
14521,2007,,,
14521,2008,26.7670157068063,152800,40900
14521,2009,26.1273209549072,150800,39400
14521,2010,26.6091572660916,150700,40100
14521,2011,27.7777777777778,151200,42000
14521,2012,28.1127129750983,152600,42900
14521,2013,28.4294234592445,150900,42900
14521,2014,28.5714285714286,151200,43200
14521,2015,28.8918205804749,151600,43800
14521,2016,28.8713910761155,152400,44000
14521,2017,28.9250814332248,153500,44400
14521,2018,28.9439374185137,153400,44400
14521,2019,28.8235294117647,153000,44100
14521,2020,28.0292942743009,150200,42100
14522,2001,,,
14522,2002,,,
14522,2003,,,
14522,2004,,,
14522,2005,,,
14522,2006,,,
14522,2007,,,
14522,2008,24.1164241164241,144300,34800
14522,2009,24.0138408304498,144500,34700
14522,2010,23.6842105263158,144400,34200
14522,2011,24.5309242529534,143900,35300
14522,2012,24.8614958448754,144400,35900
14522,2013,24.8956884561892,143800,35800
14522,2014,24.7372109320252,142700,35300
14522,2015,24.5762711864407,141600,34800
14522,2016,24.6132208157525,142200,35000
14522,2017,24.4005641748942,141800,34600
14522,2018,24.0793201133145,141200,34000
14522,2019,24.1843971631206,141000,34100
14522,2020,23.6060825488776,138100,32600
14523,2001,,,
14523,2002,,,
14523,2003,,,
14523,2004,,,
14523,2005,,,
14523,2006,,,
14523,2007,,,
14523,2008,23.9669421487603,108900,26100
14523,2009,23.3644859813084,107000,25000
14523,2010,23.3364573570759,106700,24900
14523,2011,23.4684260131951,106100,24900
14523,2012,23.4242709313264,106300,24900
14523,2013,23.3175355450237,105500,24600
14523,2014,23.7689393939394,105600,25100
14523,2015,23.977164605138,105100,25200
14523,2016,23.841059602649,105700,25200
14523,2017,24.105461393597,106200,25600
14523,2018,24.5531514581374,106300,26100
14523,2019,24.7645951035782,106200,26300
14523,2020,24.2597898758357,104700,25400
14524,2001,,,
14524,2002,,,
14524,2003,,,
14524,2004,,,
14524,2005,,,
14524,2006,,,
14524,2007,,,
14524,2008,21.8397997496871,159800,34900
14524,2009,21.6604244694132,160200,34700
14524,2010,21.1337030191004,162300,34300
14524,2011,22.4094881398252,160200,35900
14524,2012,23.2833957553059,160200,37300
14524,2013,23.6111111111111,158400,37400
14524,2014,24.2118537200504,158600,38400
14524,2015,24.7332077840552,159300,39400
14524,2016,24.9054224464061,158600,39500
14524,2017,25.1259445843829,158800,39900
14524,2018,25.3918495297806,159500,40500
14524,2019,25.4098360655738,158600,40300
14524,2020,25.2880921895006,156200,39500
14612,2001,,,
14612,2002,,,
14612,2003,,,
14612,2004,,,
14612,2005,,,
14612,2006,,,
14612,2007,,,
14612,2008,11.6964877402253,301800,35300
14612,2009,10.6786427145709,300600,32100
14612,2010,10.3096179183136,303600,31300
14612,2011,10.6479973949853,307100,32700
14612,2012,10.783055198973,311600,33600
14612,2013,10.857866413422,315900,34300
14612,2014,10.7938500156887,318700,34400
14612,2015,10.8192620387742,319800,34600
14612,2016,10.5653382761817,323700,34200
14612,2017,10.4816722205392,330100,34600
14612,2018,10.4623592175459,337400,35300
14612,2019,10.4398826979472,341000,35600
14612,2020,10.4692082111437,341000,35700
14625,2001,,,
14625,2002,,,
14625,2003,,,
14625,2004,,,
14625,2005,,,
14625,2006,,,
14625,2007,,,
14625,2008,20.5110007097232,140900,28900
14625,2009,20.5882352941176,139400,28700
14625,2010,20.6405693950178,140500,29000
14625,2011,21.3735108619481,142700,30500
14625,2012,21.9034289713086,142900,31300
14625,2013,22.2925457102672,142200,31700
14625,2014,22.5174825174825,143000,32200
14625,2015,22.5874125874126,143000,32300
14625,2016,22.7653631284916,143200,32600
14625,2017,22.6896551724138,145000,32900
14625,2018,23.2525951557093,144500,33600
14625,2019,23.9669421487603,145200,34800
14625,2020,23.8424326192122,144700,34500
14626,2001,,,
14626,2002,,,
14626,2003,,,
14626,2004,,,
14626,2005,,,
14626,2006,,,
14626,2007,,,
14626,2008,17.1529619805482,113100,19400
14626,2009,17.1957671957672,113400,19500
14626,2010,17.280701754386,114000,19700
14626,2011,17.8854625550661,113500,20300
14626,2012,18.270079435128,113300,20700
14626,2013,18.5413005272408,113800,21100
14626,2014,18.9260563380282,113600,21500
14626,2015,19.2375886524823,112800,21700
14626,2016,19.1358024691358,113400,21700
14626,2017,19.5250659630607,113700,22200
14626,2018,19.8612315698179,115300,22900
14626,2019,20.3975799481417,115700,23600
14626,2020,20.0525394045534,114200,22900
14627,2001,,,
14627,2002,,,
14627,2003,,,
14627,2004,,,
14627,2005,,,
14627,2006,,,
14627,2007,,,
14627,2008,21.8525179856115,111200,24300
14627,2009,21.8264840182648,109500,23900
14627,2010,21.3174748398902,109300,23300
