county,year,Arbeitslosenquote_inkar
9478,2020,4.12
9478,1995,
9478,1996,
9478,1997,
9479,1998,10.6
9479,1999,10.38
9479,2000,9.5
9479,2001,9.96
9479,2002,11.37
9479,2003,12.2
9479,2004,11.52
9479,2005,12
9479,2006,10.5
9479,2007,8.65
9479,2008,6.75
9479,2009,7.66
9479,2010,6.89
9479,2011,5.81
9479,2012,5.29
9479,2013,5.2
9479,2014,5.43
9479,2015,5.17
9479,2016,5.01
9479,2017,4.55
9479,2018,4.21
9479,2019,4.28
9479,2020,5.18
9479,1995,
9479,1996,
9479,1997,
9561,1998,7.69
9561,1999,7.08
9561,2000,6.35
9561,2001,5.92
9561,2002,6.91
9561,2003,7.6
9561,2004,8.33
9561,2005,9.14
9561,2006,7.81
9561,2007,6.62
9561,2008,5.51
9561,2009,6.88
9561,2010,5.45
9561,2011,4.13
9561,2012,4.1
9561,2013,4.9
9561,2014,5.1
9561,2015,4.67
9561,2016,4.88
9561,2017,4.21
9561,2018,3.68
9561,2019,3.63
9561,2020,4.56
9561,1995,
9561,1996,
9561,1997,
9562,1998,8.56
9562,1999,7.78
9562,2000,6.48
9562,2001,5.97
9562,2002,6.44
9562,2003,7.05
9562,2004,7.2
9562,2005,7.88
9562,2006,6.95
9562,2007,5.3
9562,2008,3.93
9562,2009,4.37
9562,2010,4.2
9562,2011,3.71
9562,2012,3.87
9562,2013,4.1
9562,2014,4.13
9562,2015,3.93
9562,2016,3.86
9562,2017,3.89
9562,2018,3.68
9562,2019,3.52
9562,2020,4.07
9562,1995,
9562,1996,
9562,1997,
9563,1998,11.51
9563,1999,10.36
9563,2000,8.38
9563,2001,7.94
9563,2002,9.32
9563,2003,10.37
9563,2004,10.4
9563,2005,12.03
9563,2006,11.16
9563,2007,9.31
9563,2008,7.27
9563,2009,7.95
9563,2010,7.49
9563,2011,6.62
9563,2012,6.56
9563,2013,6.9
9563,2014,6.74
9563,2015,6.56
9563,2016,5.98
9563,2017,5.33
9563,2018,4.86
9563,2019,4.84
9563,2020,5.73
9563,1995,
9563,1996,
9563,1997,
9564,1998,11.79
9564,1999,10.93
9564,2000,9.51
9564,2001,9.13
9564,2002,10.26
9564,2003,11.58
9564,2004,12.04
9564,2005,13.11
9564,2006,11.48
9564,2007,9.72
9564,2008,8.04
9564,2009,8.67
9564,2010,8.53
9564,2011,7.89
9564,2012,7.71
9564,2013,7.8
9564,2014,7.6
9564,2015,7.18
9564,2016,6.64
9564,2017,5.96
9564,2018,5.42
9564,2019,5.21
9564,2020,6.31
9564,1995,
9564,1996,
9564,1997,
9565,1998,6.56
9565,1999,5.76
9565,2000,4.57
9565,2001,4.37
9565,2002,5.66
9565,2003,7.26
9565,2004,7.76
9565,2005,8.28
9565,2006,7.72
9565,2007,6.49
9565,2008,4.87
9565,2009,5.26
9565,2010,5.26
9565,2011,4.65
9565,2012,4.39
9565,2013,4.6
9565,2014,4.23
9565,2015,4.08
9565,2016,3.66
9565,2017,3.44
9565,2018,3.25
9565,2019,3.19
9565,2020,4.05
9565,1995,
9565,1996,
9565,1997,
9571,1998,6.15
9571,1999,5.72
9571,2000,4.98
9571,2001,4.91
9571,2002,5.59
9571,2003,6.27
9571,2004,6.51
9571,2005,7.2
9571,2006,6.24
9571,2007,4.72
9571,2008,3.41
9571,2009,3.92
9571,2010,3.39
9571,2011,2.9
9571,2012,2.81
9571,2013,3
9571,2014,3.24
9571,2015,3.07
9571,2016,3
9571,2017,2.72
9571,2018,2.33
9571,2019,2.24
9571,2020,2.77
9571,1995,
9571,1996,
9571,1997,
9572,1998,6.28
9572,1999,5.93
9572,2000,5.07
9572,2001,4.57
9572,2002,4.9
9572,2003,5.36
9572,2004,5.44
9572,2005,5.36
9572,2006,4.49
9572,2007,3.26
9572,2008,2.3
9572,2009,2.94
9572,2010,2.88
9572,2011,2.32
9572,2012,2.27
9572,2013,2.4
9572,2014,2.31
9572,2015,2.32
9572,2016,2.31
9572,2017,2.03
9572,2018,1.92
9572,2019,1.84
9572,2020,2.49
9572,1995,
9572,1996,
9572,1997,
9573,1998,7.22
9573,1999,6.53
9573,2000,5.36
9573,2001,4.92
9573,2002,5.63
9573,2003,6.3
9573,2004,6.36
9573,2005,6.74
9573,2006,6.43
9573,2007,5.24
9573,2008,3.61
9573,2009,3.91
9573,2010,3.95
9573,2011,3.19
9573,2012,3.22
9573,2013,3.4
9573,2014,3.26
9573,2015,3.06
9573,2016,3.02
9573,2017,2.74
9573,2018,2.53
9573,2019,2.49
9573,2020,3.2
9573,1995,
9573,1996,
9573,1997,
9574,1998,6.31
9574,1999,5.82
9574,2000,4.98
9574,2001,4.73
9574,2002,5.35
9574,2003,6.28
9574,2004,6.64
9574,2005,6.68
9574,2006,5.85
9574,2007,4.73
9574,2008,3.35
9574,2009,3.62
9574,2010,3.46
9574,2011,2.89
9574,2012,2.83
9574,2013,3.1
9574,2014,3.04
9574,2015,2.82
9574,2016,2.69
9574,2017,2.53
9574,2018,2.4
9574,2019,2.3
9574,2020,2.93
9574,1995,
9574,1996,
9574,1997,
9575,1998,5.78
9575,1999,5.32
9575,2000,4.47
9575,2001,4.5
9575,2002,5.28
9575,2003,5.83
9575,2004,5.87
9575,2005,6.68
9575,2006,5.59
9575,2007,4.17
9575,2008,3.04
9575,2009,3.73
9575,2010,3.39
9575,2011,2.68
9575,2012,2.37
9575,2013,2.6
9575,2014,2.51
9575,2015,2.32
9575,2016,2.31
9575,2017,2.16
9575,2018,1.86
9575,2019,1.81
9575,2020,2.57
9575,1995,
9575,1996,
9575,1997,
9576,1998,5.99
9576,1999,5.59
9576,2000,4.65
9576,2001,4.61
9576,2002,5.48
9576,2003,6.38
9576,2004,6.45
9576,2005,6.66
9576,2006,5.61
9576,2007,4.26
9576,2008,3.05
9576,2009,3.54
9576,2010,3.28
9576,2011,2.75
9576,2012,2.72
9576,2013,3.1
9576,2014,2.94
9576,2015,2.79
9576,2016,2.74
9576,2017,2.37
9576,2018,2.21
9576,2019,2.04
9576,2020,2.63
9576,1995,
9576,1996,
9576,1997,
9577,1998,6.48
9577,1999,5.97
9577,2000,5.24
9577,2001,5.54
9577,2002,6.62
9577,2003,7.44
9577,2004,7.77
9577,2005,8.52
9577,2006,6.98
9577,2007,5.62
9577,2008,4.24
9577,2009,5.07
9577,2010,4.32
9577,2011,3.52
9577,2012,3.09
9577,2013,3.3
9577,2014,3.4
9577,2015,3.26
9577,2016,3.36
9577,2017,3.09
9577,2018,2.86
9577,2019,2.89
9577,2020,3.47
9577,1995,
9577,1996,
9577,1997,
9661,1998,9.12
9661,1999,8.94
9661,2000,7.46
9661,2001,6.83
9661,2002,8.16
9661,2003,8.9
9661,2004,9.26
9661,2005,10.37
9661,2006,9.17
9661,2007,7.33
9661,2008,5.85
9661,2009,7.1
9661,2010,6.62
9661,2011,5.73
9661,2012,5.67
9661,2013,6.4
9661,2014,5.87
9661,2015,5.78
9661,2016,5.76
9661,2017,5.1
9661,2018,4.91
9661,2019,4.91
9661,2020,6.01
9661,1995,
9661,1996,
9661,1997,
9662,1998,14.11
9662,1999,13.19
9662,2000,11.55
9662,2001,10.83
9662,2002,11.12
9662,2003,11.27
9662,2004,10.98
9662,2005,13.87
9662,2006,10.77
9662,2007,8.51
9662,2008,8.05
9662,2009,8.28
9662,2010,7.44
9662,2011,6.36
9662,2012,6.37
9662,2013,6.2
9662,2014,6.21
9662,2015,6.29
9662,2016,6.42
9662,2017,6.3
9662,2018,5.64
9662,2019,6.1
9662,2020,6.98
9662,1995,
9662,1996,
9662,1997,
9663,1998,8.74
9663,1999,8.06
9663,2000,6.69
9663,2001,6.35
9663,2002,6.93
9663,2003,7.94
9663,2004,8.3
9663,2005,9.77
9663,2006,8.41
9663,2007,7.11
9663,2008,5.7
9663,2009,5.81
9663,2010,5.57
9663,2011,4.94
9663,2012,4.83
9663,2013,4.8
9663,2014,4.51
9663,2015,4.25
9663,2016,4.17
9663,2017,3.83
9663,2018,3.62
9663,2019,3.39
9663,2020,4.11
9663,1995,
9663,1996,
9663,1997,
9671,1998,6.3
9671,1999,5.95
9671,2000,5.04
9671,2001,4.67
9671,2002,5.32
9671,2003,6.01
9671,2004,5.97
9671,2005,6.5
9671,2006,5.54
9671,2007,4.22
9671,2008,3.02
9671,2009,3.72
9671,2010,3.53
9671,2011,2.93
9671,2012,2.89
9671,2013,3.3
9671,2014,3.22
9671,2015,3.1
9671,2016,3.29
9671,2017,2.95
9671,2018,2.67
9671,2019,2.61
9671,2020,3.36
9671,1995,
9671,1996,
9671,1997,
9672,1998,8.74
9672,1999,8.26
9672,2000,7.36
9672,2001,6.94
9672,2002,7.61
9672,2003,8.31
9672,2004,8.54
9672,2005,9.19
9672,2006,7.98
9672,2007,6.12
9672,2008,4.65
9672,2009,5.06
9672,2010,4.83
9672,2011,4.24
9672,2012,4.11
9672,2013,4
9672,2014,3.85
9672,2015,3.77
9672,2016,3.83
9672,2017,3.27
9672,2018,2.87
9672,2019,2.96
9672,2020,3.5
9672,1995,
9672,1996,
9672,1997,
9673,1998,9.35
9673,1999,9.02
9673,2000,7.74
9673,2001,7.31
9673,2002,7.91
9673,2003,8.36
9673,2004,8.01
9673,2005,9.29
9673,2006,8.01
9673,2007,5.75
9673,2008,4.01
9673,2009,4.64
9673,2010,4.07
9673,2011,3.28
9673,2012,3.21
9673,2013,3.2
9673,2014,3.17
9673,2015,3.09
9673,2016,3.08
9673,2017,2.62
9673,2018,2.39
9673,2019,2.48
9673,2020,3.12
9673,1995,
9673,1996,
9673,1997,
9674,1998,7.41
9674,1999,6.76
9674,2000,6.11
9674,2001,5.66
9674,2002,6.35
9674,2003,7.25
9674,2004,7.36
9674,2005,7.57
9674,2006,6.85
9674,2007,5.08
9674,2008,3.85
9674,2009,4.51
9674,2010,4.19
9674,2011,3.32
9674,2012,3.39
9674,2013,3.5
9674,2014,3.46
9674,2015,3.29
9674,2016,3.17
9674,2017,2.73
9674,2018,2.4
9674,2019,2.64
9674,2020,3.28
9674,1995,
9674,1996,
9674,1997,
9675,1998,5.91
9675,1999,5.17
9675,2000,4.57
9675,2001,4.42
9675,2002,4.65
9675,2003,5.31
9675,2004,5.46
9675,2005,6.3
9675,2006,5.56
9675,2007,4.47
9675,2008,3.52
9675,2009,3.94
9675,2010,4.1
9675,2011,3.25
9675,2012,3.02
9675,2013,3.2
9675,2014,3.18
9675,2015,2.98
9675,2016,2.78
9675,2017,2.54
9675,2018,2.18
9675,2019,2.13
9675,2020,2.7
9675,1995,
9675,1996,
9675,1997,
9676,1998,7.3
9676,1999,6.84
9676,2000,5.87
9676,2001,5.55
9676,2002,6.4
9676,2003,7.29
9676,2004,7.26
9676,2005,7.66
9676,2006,6.89
9676,2007,5.15
9676,2008,3.72
9676,2009,4.6
9676,2010,4.03
9676,2011,3.11
9676,2012,2.97
9676,2013,3.5
9676,2014,3.31
9676,2015,3.02
9676,2016,3.1
9676,2017,2.86
9676,2018,2.67
9676,2019,2.77
9676,2020,3.51
9676,1995,
9676,1996,
9676,1997,
9677,1998,5.39
9677,1999,4.87
9677,2000,4.34
9677,2001,4.24
9677,2002,4.64
9677,2003,5.54
9677,2004,5.69
9677,2005,6.23
9677,2006,4.97
9677,2007,3.5
9677,2008,2.58
9677,2009,3.44
9677,2010,3.3
9677,2011,2.55
9677,2012,2.58
9677,2013,2.8
9677,2014,2.53
9677,2015,2.31
9677,2016,2.27
9677,2017,1.97
9677,2018,1.8
9677,2019,1.75
9677,2020,2.52
9677,1995,
9677,1996,
9677,1997,
9678,1998,7.49
9678,1999,6.99
9678,2000,5.97
9678,2001,5.59
9678,2002,5.96
9678,2003,5.9
9678,2004,5.35
9678,2005,5.79
9678,2006,5.42
9678,2007,4.03
9678,2008,3.04
9678,2009,3.57
9678,2010,3.34
9678,2011,2.82
9678,2012,2.63
9678,2013,2.8
9678,2014,2.97
9678,2015,3.13
9678,2016,3.09
9678,2017,2.55
9678,2018,2.28
9678,2019,2.35
9678,2020,2.77
9678,1995,
9678,1996,
9678,1997,
9679,1998,5.52
9679,1999,5.01
9679,2000,4.25
9679,2001,4.15
9679,2002,4.51
9679,2003,5.21
9679,2004,5.39
9679,2005,5.64
9679,2006,4.67
9679,2007,3.49
9679,2008,2.83
9679,2009,3.19
9679,2010,3.22
9679,2011,2.87
9679,2012,2.72
9679,2013,2.8
9679,2014,2.65
9679,2015,2.34
9679,2016,2.27
9679,2017,2.1
9679,2018,1.89
9679,2019,1.86
9679,2020,2.35
9679,1995,
9679,1996,
9679,1997,
9761,1998,10.18
9761,1999,8.82
9761,2000,7.04
9761,2001,6.75
9761,2002,8.43
9761,2003,10.19
9761,2004,10.79
9761,2005,13.47
9761,2006,11.85
9761,2007,9.32
9761,2008,7.41
9761,2009,8.29
9761,2010,7.7
9761,2011,6.96
9761,2012,6.43
9761,2013,6.4
9761,2014,6.65
9761,2015,6.49
9761,2016,6.01
9761,2017,5.41
9761,2018,4.97
9761,2019,4.9
9761,2020,6.17
9761,1995,
9761,1996,
9761,1997,
9762,1998,8.74
9762,1999,7.94
9762,2000,6.13
9762,2001,5.96
9762,2002,7.22
9762,2003,8.76
9762,2004,9.28
9762,2005,9.93
9762,2006,9.16
9762,2007,7.17
9762,2008,5.85
9762,2009,7.3
9762,2010,7.1
9762,2011,5.84
9762,2012,5.72
9762,2013,6.1
9762,2014,5.8
9762,2015,5.92
9762,2016,5.64
9762,2017,4.65
9762,2018,4.2
9762,2019,3.91
9762,2020,4.49
9762,1995,
9762,1996,
9762,1997,
9763,1998,8.27
9763,1999,7.44
9763,2000,6.17
9763,2001,6.05
9763,2002,7.14
9763,2003,8.16
9763,2004,8.13
9763,2005,9.57
9763,2006,7.52
9763,2007,5.56
9763,2008,4.57
9763,2009,5.91
9763,2010,5.19
9763,2011,4.45
9763,2012,4.64
9763,2013,4.8
9763,2014,4.86
9763,2015,4.59
9763,2016,4.36
9763,2017,3.74
9763,2018,3.36
9763,2019,3.18
9763,2020,4.19
9763,1995,
9763,1996,
9763,1997,
9764,1998,8.42
9764,1999,7.41
9764,2000,5.86
9764,2001,5.33
9764,2002,6.75
9764,2003,7.64
9764,2004,7.73
9764,2005,8.72
9764,2006,7.19
9764,2007,4.88
9764,2008,3.87
9764,2009,5.97
9764,2010,5.27
9764,2011,3.58
9764,2012,3.65
9764,2013,3.8
9764,2014,3.91
9764,2015,4.04
9764,2016,4.16
9764,2017,3.48
9764,2018,3.12
9764,2019,3.21
9764,2020,4.28
9764,1995,
9764,1996,
9764,1997,
9771,1998,5.96
9771,1999,5.35
9771,2000,4.34
9771,2001,4.06
9771,2002,4.81
9771,2003,5.57
9771,2004,5.73
9771,2005,6
9771,2006,5.46
9771,2007,4.02
9771,2008,3.13
9771,2009,3.59
9771,2010,3.28
9771,2011,2.85
9771,2012,2.61
9771,2013,2.6
9771,2014,2.72
9771,2015,2.66
9771,2016,2.54
9771,2017,2.2
9771,2018,2.05
9771,2019,2.06
9771,2020,2.61
9771,1995,
9771,1996,
9771,1997,
9772,1998,6.63
9772,1999,5.78
9772,2000,4.43
9772,2001,4.17
9772,2002,4.83
9772,2003,5.87
9772,2004,6.25
9772,2005,6.3
9772,2006,5.39
9772,2007,4.25
9772,2008,3.2
9772,2009,3.75
9772,2010,3.74
9772,2011,3.09
9772,2012,2.72
9772,2013,2.8
9772,2014,2.96
9772,2015,2.91
9772,2016,2.8
9772,2017,2.53
9772,2018,2.37
9772,2019,2.38
9772,2020,3.01
9772,1995,
9772,1996,
9772,1997,
9773,1998,5.23
9773,1999,4.49
9773,2000,3.72
9773,2001,3.52
9773,2002,3.89
9773,2003,4.9
9773,2004,5.22
9773,2005,5.97
9773,2006,5.39
9773,2007,3.92
9773,2008,2.89
9773,2009,3.48
9773,2010,3.42
9773,2011,2.77
9773,2012,2.45
9773,2013,2.6
9773,2014,2.45
9773,2015,2.39
9773,2016,2.3
9773,2017,2.09
9773,2018,1.78
9773,2019,1.85
9773,2020,2.53
9773,1995,
9773,1996,
9773,1997,
9774,1998,5.89
9774,1999,5.56
9774,2000,4.92
9774,2001,4.81
9774,2002,5.79
9774,2003,6.31
9774,2004,6.37
9774,2005,6.97
9774,2006,6.29
9774,2007,4.52
9774,2008,2.76
9774,2009,4.01
9774,2010,3.86
9774,2011,2.83
9774,2012,2.81
9774,2013,3
9774,2014,2.86
9774,2015,2.67
9774,2016,2.48
9774,2017,2.21
9774,2018,1.87
9774,2019,1.94
9774,2020,2.67
9774,1995,
9774,1996,
9774,1997,
9775,1998,7.03
9775,1999,6.44
9775,2000,5.23
9775,2001,5.15
9775,2002,5.78
9775,2003,6.55
9775,2004,6.57
9775,2005,7.2
9775,2006,6.01
9775,2007,4.23
9775,2008,2.95
9775,2009,4.35
9775,2010,3.92
9775,2011,3.11
9775,2012,3.08
9775,2013,3.4
9775,2014,3.11
9775,2015,2.75
9775,2016,2.52
9775,2017,2.3
9775,2018,2.08
9775,2019,2.19
9775,2020,3.24
9775,1995,
9775,1996,
9775,1997,
9776,1998,5.02
9776,1999,4.64
9776,2000,3.72
9776,2001,3.38
9776,2002,3.96
9776,2003,4.53
9776,2004,4.47
9776,2005,5.08
9776,2006,4.47
9776,2007,3.87
9776,2008,3
9776,2009,3.95
9776,2010,3.54
9776,2011,2.73
9776,2012,2.7
9776,2013,3
9776,2014,2.92
9776,2015,2.82
9776,2016,2.69
9776,2017,2.43
9776,2018,2.36
9776,2019,2.35
9776,2020,3.23
9776,1995,
9776,1996,
9776,1997,
9777,1998,5.12
9777,1999,4.58
9777,2000,3.71
9777,2001,3.65
9777,2002,4.14
9777,2003,5.11
9777,2004,5.37
9777,2005,5.38
9777,2006,4.52
9777,2007,3.5
9777,2008,2.84
9777,2009,3.8
9777,2010,3.6
9777,2011,2.92
9777,2012,2.61
9777,2013,2.7
9777,2014,2.78
9777,2015,2.77
9777,2016,2.74
9777,2017,2.41
9777,2018,2.21
9777,2019,2.16
9777,2020,2.89
9777,1995,
9777,1996,
9777,1997,
9778,1998,5.2
9778,1999,4.38
9778,2000,3.61
9778,2001,3.6
9778,2002,4.51
9778,2003,5.37
9778,2004,5.3
9778,2005,5.4
9778,2006,4.58
9778,2007,3.08
9778,2008,2.28
9778,2009,3.26
9778,2010,2.88
9778,2011,2.13
9778,2012,2.01
9778,2013,2.1
9778,2014,2.21
9778,2015,2.23
9778,2016,2.18
9778,2017,1.91
9778,2018,1.8
9778,2019,1.81
9778,2020,2.44
9778,1995,
9778,1996,
9778,1997,
9779,1998,5.13
9779,1999,4.58
9779,2000,3.92
9779,2001,3.9
9779,2002,3.8
9779,2003,4.52
9779,2004,4.48
9779,2005,5.46
9779,2006,4.91
9779,2007,3.63
9779,2008,2.48
9779,2009,3.02
9779,2010,2.97
9779,2011,2.3
9779,2012,2.02
9779,2013,2.1
9779,2014,2.07
9779,2015,2.07
9779,2016,2.16
9779,2017,1.92
9779,2018,1.65
9779,2019,1.57
9779,2020,2.17
9779,1995,
9779,1996,
9779,1997,
9780,1998,5.87
9780,1999,5.27
9780,2000,4.27
9780,2001,4.32
9780,2002,4.87
9780,2003,5.68
9780,2004,5.66
9780,2005,5.99
9780,2006,5.1
9780,2007,4.01
9780,2008,3.17
9780,2009,3.73
9780,2010,3.66
9780,2011,3.09
9780,2012,3
9780,2013,3.1
9780,2014,3.09
9780,2015,2.81
9780,2016,2.79
9780,2017,2.63
9780,2018,2.31
9780,2019,2.16
9780,2020,2.75
9780,1995,
9780,1996,
9780,1997,
10041,1998,14.19
10041,1999,13.38
10041,2000,12.39
10041,2001,11.5
10041,2002,11.56
10041,2003,12.12
10041,2004,11.25
10041,2005,13.45
10041,2006,12.71
10041,2007,11.52
10041,2008,10.52
10041,2009,10.37
10041,2010,10.04
10041,2011,9.34
10041,2012,9.03
10041,2013,9.7
10041,2014,9.76
10041,2015,10.08
10041,2016,9.95
10041,2017,9.28
10041,2018,8.62
10041,2019,8.79
10041,2020,10.26
10041,1995,
10041,1996,
10041,1997,
10042,1998,10.45
10042,1999,9.15
10042,2000,8.14
10042,2001,7.26
10042,2002,6.97
10042,2003,7.54
10042,2004,7.43
10042,2005,8.41
10042,2006,7.83
10042,2007,6.52
10042,2008,5.21
10042,2009,5.72
10042,2010,5.73
10042,2011,4.93
10042,2012,4.87
10042,2013,5.1
10042,2014,5.21
10042,2015,5.19
10042,2016,5.61
10042,2017,4.72
10042,2018,4.21
10042,2019,4.23
10042,2020,4.78
10042,1995,
10042,1996,
10042,1997,
10043,1998,11.27
10043,1999,10.66
10043,2000,9.54
10043,2001,8.96
10043,2002,9.69
10043,2003,9.99
10043,2004,9.85
10043,2005,11.34
10043,2006,10.12
10043,2007,8.62
10043,2008,7.07
10043,2009,7.87
10043,2010,7.93
10043,2011,6.98
10043,2012,7.3
10043,2013,8
10043,2014,8.18
10043,2015,8.16
10043,2016,8.4
10043,2017,7.63
10043,2018,6.76
10043,2019,6.74
10043,2020,7.85
10043,1995,
10043,1996,
10043,1997,
10044,1998,11.19
10044,1999,10.4
10044,2000,9.53
10044,2001,8.43
10044,2002,7.8
10044,2003,8.09
10044,2004,7.75
10044,2005,9.12
10044,2006,8.62
10044,2007,7
10044,2008,6.08
10044,2009,6.57
10044,2010,6.25
10044,2011,5.58
10044,2012,5.82
10044,2013,6.6
10044,2014,6.09
10044,2015,5.65
10044,2016,5.34
10044,2017,5.24
10044,2018,4.71
10044,2019,4.76
10044,2020,5.63
10044,1995,
10044,1996,
10044,1997,
10045,1998,9.27
10045,1999,8.77
10045,2000,7.8
10045,2001,7.14
10045,2002,7.62
10045,2003,8.13
10045,2004,8.2
10045,2005,9.41
10045,2006,8.19
10045,2007,6.56
10045,2008,5.39
10045,2009,6.55
10045,2010,6.31
10045,2011,5.35
10045,2012,5.52
10045,2013,6
10045,2014,5.71
10045,2015,5.43
10045,2016,5.7
10045,2017,5.27
10045,2018,4.96
10045,2019,4.79
10045,2020,5.5
10045,1995,
10045,1996,
10045,1997,
10046,1998,7.77
10046,1999,7.31
10046,2000,6.45
10046,2001,5.89
10046,2002,6.27
10046,2003,6.84
10046,2004,6.98
10046,2005,7.88
10046,2006,6.92
10046,2007,5.3
10046,2008,4.27
10046,2009,4.87
10046,2010,4.81
10046,2011,3.96
10046,2012,3.84
10046,2013,4.2
10046,2014,3.99
10046,2015,3.82
10046,2016,3.89
10046,2017,3.54
10046,2018,3.19
10046,2019,3.27
10046,2020,3.82
10046,1995,
10046,1996,
10046,1997,
11000,1998,16.1
11000,1999,15.88
11000,2000,15.79
11000,2001,16.07
11000,2002,16.94
11000,2003,18.09
11000,2004,17.62
11000,2005,18.96
11000,2006,17.46
11000,2007,15.51
11000,2008,13.87
11000,2009,14.04
11000,2010,13.56
11000,2011,13.28
11000,2012,12.29
11000,2013,11.7
11000,2014,11.12
11000,2015,10.66
11000,2016,9.77
11000,2017,8.96
11000,2018,8.14
11000,2019,7.82
11000,2020,9.69
11000,1995,
11000,1996,
11000,1997,
12051,1998,20.05
12051,1999,21.03
12051,2000,21.12
12051,2001,20.53
12051,2002,21.51
12051,2003,22.17
12051,2004,21.09
12051,2005,21.29
12051,2006,19.44
12051,2007,18.16
12051,2008,15.35
12051,2009,15.06
12051,2010,13.82
12051,2011,14.04
12051,2012,13.79
12051,2013,12.9
12051,2014,12.83
12051,2015,11.97
12051,2016,10.93
12051,2017,9.26
12051,2018,8.76
12051,2019,8.13
12051,2020,8.06
12051,1995,
12051,1996,
12051,1997,
12052,1998,17.91
12052,1999,17.91
12052,2000,17.53
12052,2001,17.47
12052,2002,17.95
12052,2003,19.33
12052,2004,19.48
12052,2005,18.59
12052,2006,18.63
12052,2007,17.01
12052,2008,14.52
12052,2009,14.45
12052,2010,12.79
12052,2011,13
12052,2012,12.13
12052,2013,11.8
12052,2014,11.01
12052,2015,9.95
12052,2016,9.36
12052,2017,8.84
12052,2018,8.16
12052,2019,7.6
12052,2020,8.12
12052,1995,
12052,1996,
12052,1997,
12053,1998,17.46
12053,1999,18.5
12053,2000,18.43
12053,2001,18.8
12053,2002,19.31
12053,2003,20.2
12053,2004,20.66
12053,2005,18.84
12053,2006,18.41
12053,2007,16.06
12053,2008,15.46
12053,2009,15.27
12053,2010,13.77
12053,2011,13.78
12053,2012,14.07
12053,2013,14.3
12053,2014,13.14
12053,2015,11.25
12053,2016,9.96
12053,2017,8.95
12053,2018,8.54
12053,2019,7.91
12053,2020,8.39
12053,1995,
12053,1996,
12053,1997,
12054,1998,11.33
12054,1999,11.45
12054,2000,11.24
12054,2001,11.26
12054,2002,11.97
12054,2003,12.8
12054,2004,12.28
12054,2005,13.38
12054,2006,11.63
12054,2007,9.78
12054,2008,8.24
12054,2009,8.35
12054,2010,8.29
12054,2011,7.84
12054,2012,7.66
12054,2013,7.5
12054,2014,7.27
12054,2015,7
12054,2016,6.67
12054,2017,5.96
12054,2018,5.67
12054,2019,5.4
12054,2020,5.96
12054,1995,
12054,1996,
12054,1997,
12060,1998,18.41
12060,1999,17.24
12060,2000,16.7
12060,2001,17.3
12060,2002,17.17
12060,2003,18.29
12060,2004,18.05
12060,2005,17.24
12060,2006,16.3
12060,2007,14.65
12060,2008,13.01
12060,2009,11.35
12060,2010,10.1
12060,2011,10.3
12060,2012,9.97
12060,2013,9.4
12060,2014,8.57
12060,2015,7.81
12060,2016,7.1
12060,2017,6.35
12060,2018,5.67
12060,2019,5.14
12060,2020,5.73
12060,1995,
12060,1996,
12060,1997,
12061,1998,14.36
12061,1999,14.39
12061,2000,13.73
12061,2001,13.46
12061,2002,14.03
12061,2003,15.08
12061,2004,14.93
12061,2005,14.11
12061,2006,12.84
12061,2007,10.7
12061,2008,8.98
12061,2009,8.5
12061,2010,8.01
12061,2011,7.58
12061,2012,7.16
12061,2013,7.2
12061,2014,6.82
12061,2015,6.01
12061,2016,5.58
12061,2017,4.73
12061,2018,4.12
12061,2019,3.7
12061,2020,4.23
12061,1995,
12061,1996,
12061,1997,
12062,1998,20.73
12062,1999,20.75
12062,2000,19.97
12062,2001,20.89
12062,2002,20.71
12062,2003,22.7
12062,2004,22.67
12062,2005,22.24
12062,2006,22.1
12062,2007,19.7
12062,2008,17.34
12062,2009,15.92
12062,2010,13.82
12062,2011,13.75
12062,2012,13.06
12062,2013,12.5
12062,2014,11.43
12062,2015,10.5
12062,2016,9.44
12062,2017,8.12
12062,2018,6.98
12062,2019,6.04
12062,2020,6.62
12062,1995,
12062,1996,
12062,1997,
12063,1998,18.01
12063,1999,17.25
12063,2000,16.39
12063,2001,17.2
12063,2002,18.06
12063,2003,19.23
12063,2004,18.84
12063,2005,17.99
12063,2006,16.04
12063,2007,13.19
12063,2008,11.87
12063,2009,11.17
12063,2010,9.78
12063,2011,9.24
12063,2012,9.02
12063,2013,9.3
12063,2014,8.53
12063,2015,7.73
12063,2016,7.4
12063,2017,6.35
12063,2018,5.51
12063,2019,5.16
12063,2020,5.72
12063,1995,
12063,1996,
12063,1997,
12064,1998,16.12
12064,1999,16.86
12064,2000,16.69
12064,2001,17.31
12064,2002,17.99
12064,2003,19.63
12064,2004,19.67
12064,2005,18.29
12064,2006,17.09
12064,2007,14.78
12064,2008,13.01
12064,2009,12.66
12064,2010,11.53
12064,2011,11.03
12064,2012,10.13
12064,2013,9.8
12064,2014,9.06
12064,2015,8.64
12064,2016,7.76
12064,2017,6.59
12064,2018,6.1
12064,2019,5.43
12064,2020,5.88
12064,1995,
12064,1996,
12064,1997,
12065,1998,17.06
12065,1999,16.32
12065,2000,15.71
12065,2001,16.42
12065,2002,16.77
12065,2003,17.97
12065,2004,17.88
12065,2005,16.9
12065,2006,16.34
12065,2007,14.19
12065,2008,12.62
12065,2009,11.05
12065,2010,10.12
12065,2011,9.49
12065,2012,8.83
12065,2013,8.9
12065,2014,8.34
